reading_id,shipment_id,device_id,timestamp,temp_c,battery_pct
R0003_1756503354,S0003,D003,2025-08-29T21:35:54.508608,4.48,45.6
R0003_1756507674,S0003,D003,2025-08-29T22:47:54.508608,4.37,68.7
R0003_1756513014,S0003,D003,2025-08-30T00:16:54.508608,4.43,59.5
R0003_1756516134,S0003,D003,2025-08-30T01:08:54.508608,4.48,71.0
R0003_1756518474,S0003,D003,2025-08-30T01:47:54.508608,4.46,35.3
R0003_1756522374,S0003,D003,2025-08-30T02:52:54.508608,4.48,65.1
R0003_1756526274,S0003,D003,2025-08-30T03:57:54.508608,4.5,68.1
R0003_1756528554,S0003,D003,2025-08-30T04:35:54.508608,4.49,53.9
R0003_1756530414,S0003,D003,2025-08-30T05:06:54.508608,4.51,54.9
R0003_1756532214,S0003,D003,2025-08-30T05:36:54.508608,4.44,32.4
R0003_1756537074,S0003,D003,2025-08-30T06:57:54.508608,4.51,60.9
R0003_1756541634,S0003,D003,2025-08-30T08:13:54.508608,4.39,51.8
R0003_1756545894,S0003,D003,2025-08-30T09:24:54.508608,4.48,29.4
R0003_1756548054,S0003,D003,2025-08-30T10:00:54.508608,4.49,41.7
R0003_1756551834,S0003,D003,2025-08-30T11:03:54.508608,4.44,55.5
R0003_1756556454,S0003,D003,2025-08-30T12:20:54.508608,4.51,58.3
R0003_1756561794,S0003,D003,2025-08-30T13:49:54.508608,4.46,45.9
R0003_1756564074,S0003,D003,2025-08-30T14:27:54.508608,4.44,23.9
R0003_1756567494,S0003,D003,2025-08-30T15:24:54.508608,4.46,28.8
R0004_1757021274,S0004,D004,2025-09-04T21:27:54.508608,5.57,100.0
R0004_1757024394,S0004,D004,2025-09-04T22:19:54.508608,5.65,99.8
R0004_1757028714,S0004,D004,2025-09-04T23:31:54.508608,5.58,99.6
R0004_1757033934,S0004,D004,2025-09-05T00:58:54.508608,5.61,98.8
R0004_1757038854,S0004,D004,2025-09-05T02:20:54.508608,5.54,98.2
R0004_1757042574,S0004,D004,2025-09-05T03:22:54.508608,2.68,98.5
R0004_1757047674,S0004,D004,2025-09-05T04:47:54.508608,2.4,97.6
R0004_1757051154,S0004,D004,2025-09-05T05:45:54.508608,5.59,97.7
R0004_1757055234,S0004,D004,2025-09-05T06:53:54.508608,2.99,97.7
R0004_1757057574,S0004,D004,2025-09-05T07:32:54.508608,2.73,97.2
R0004_1757061174,S0004,D004,2025-09-05T08:32:54.508608,5.57,96.2
R0004_1757063394,S0004,D004,2025-09-05T09:09:54.508608,5.57,94.2
R0004_1757066394,S0004,D004,2025-09-05T09:59:54.508608,5.52,95.5
R0004_1757070174,S0004,D004,2025-09-05T11:02:54.508608,5.54,94.7
R0004_1757074974,S0004,D004,2025-09-05T12:22:54.508608,5.52,93.2
R0004_1757080134,S0004,D004,2025-09-05T13:48:54.508608,5.54,92.8
R0004_1757082834,S0004,D004,2025-09-05T14:33:54.508608,5.42,96.0
R0004_1757084754,S0004,D004,2025-09-05T15:05:54.508608,5.57,94.7
R0004_1757088474,S0004,D004,2025-09-05T16:07:54.508608,5.6,91.9
R0004_1757090334,S0004,D004,2025-09-05T16:38:54.508608,5.54,94.7
R0004_1757095614,S0004,D004,2025-09-05T18:06:54.508608,2.54,94.4
R0004_1757100054,S0004,D004,2025-09-05T19:20:54.508608,3.36,90.5
R0004_1757102874,S0004,D004,2025-09-05T20:07:54.508608,2.9,89.2
R0004_1757106354,S0004,D004,2025-09-05T21:05:54.508608,5.52,91.0
R0004_1757111214,S0004,D004,2025-09-05T22:26:54.508608,5.5,89.5
R0004_1757116614,S0004,D004,2025-09-05T23:56:54.508608,5.58,88.2
R0004_1757120394,S0004,D004,2025-09-06T00:59:54.508608,5.55,87.9
R0004_1757125794,S0004,D004,2025-09-06T02:29:54.508608,5.63,89.4
R0004_1757131134,S0004,D004,2025-09-06T03:58:54.508608,5.56,92.2
R0004_1757136534,S0004,D004,2025-09-06T05:28:54.508608,5.61,88.3
R0004_1757140014,S0004,D004,2025-09-06T06:26:54.508608,8.69,91.3
R0004_1757143494,S0004,D004,2025-09-06T07:24:54.508608,8.71,88.5
R0004_1757146494,S0004,D004,2025-09-06T08:14:54.508608,7.88,88.4
R0004_1757148534,S0004,D004,2025-09-06T08:48:54.508608,8.98,89.7
R0004_1757151114,S0004,D004,2025-09-06T09:31:54.508608,5.47,89.9
R0004_1757155914,S0004,D004,2025-09-06T10:51:54.508608,8.24,87.2
R0004_1757158254,S0004,D004,2025-09-06T11:30:54.508608,7.84,87.8
R0004_1757161014,S0004,D004,2025-09-06T12:16:54.508608,5.49,83.3
R0004_1757164554,S0004,D004,2025-09-06T13:15:54.508608,5.55,89.6
R0004_1757169954,S0004,D004,2025-09-06T14:45:54.508608,3.27,88.6
R0004_1757174274,S0004,D004,2025-09-06T15:57:54.508608,2.74,84.6
R0004_1757179254,S0004,D004,2025-09-06T17:20:54.508608,2.24,85.1
R0004_1757181894,S0004,D004,2025-09-06T18:04:54.508608,5.53,86.0
R0004_1757185314,S0004,D004,2025-09-06T19:01:54.508608,5.59,88.1
R0004_1757188614,S0004,D004,2025-09-06T19:56:54.508608,5.68,84.9
R0004_1757191134,S0004,D004,2025-09-06T20:38:54.508608,5.68,88.5
R0004_1757193234,S0004,D004,2025-09-06T21:13:54.508608,5.58,84.5
R0004_1757195094,S0004,D004,2025-09-06T21:44:54.508608,5.52,89.0
R0004_1757198634,S0004,D004,2025-09-06T22:43:54.508608,5.64,85.8
R0004_1757200494,S0004,D004,2025-09-06T23:14:54.508608,5.55,78.1
R0004_1757204274,S0004,D004,2025-09-07T00:17:54.508608,5.65,86.5
R0004_1757207994,S0004,D004,2025-09-07T01:19:54.508608,5.58,78.4
R0004_1757210214,S0004,D004,2025-09-07T01:56:54.508608,5.58,86.3
R0004_1757215014,S0004,D004,2025-09-07T03:16:54.508608,5.65,84.7
R0004_1757220174,S0004,D004,2025-09-07T04:42:54.508608,8.09,87.3
R0004_1757222094,S0004,D004,2025-09-07T05:14:54.508608,8.93,88.8
R0004_1757227314,S0004,D004,2025-09-07T06:41:54.508608,9.14,78.0
R0004_1757232054,S0004,D004,2025-09-07T08:00:54.508608,5.53,71.3
R0004_1757236734,S0004,D004,2025-09-07T09:18:54.508608,8.62,87.8
R0004_1757240034,S0004,D004,2025-09-07T10:13:54.508608,7.66,76.3
R0004_1757242374,S0004,D004,2025-09-07T10:52:54.508608,8.64,87.4
R0004_1757246214,S0004,D004,2025-09-07T11:56:54.508608,5.57,80.3
R0004_1757250174,S0004,D004,2025-09-07T13:02:54.508608,5.53,71.7
R0004_1757253174,S0004,D004,2025-09-07T13:52:54.508608,3.35,68.7
R0004_1757256594,S0004,D004,2025-09-07T14:49:54.508608,2.74,81.7
R0004_1757261814,S0004,D004,2025-09-07T16:16:54.508608,2.22,84.1
R0004_1757266674,S0004,D004,2025-09-07T17:37:54.508608,2.82,70.4
R0004_1757269434,S0004,D004,2025-09-07T18:23:54.508608,2.78,68.4
R0004_1757272194,S0004,D004,2025-09-07T19:09:54.508608,2.12,79.3
R0004_1757277294,S0004,D004,2025-09-07T20:34:54.508608,8.44,72.9
R0004_1757281194,S0004,D004,2025-09-07T21:39:54.508608,7.91,64.3
R0004_1757284554,S0004,D004,2025-09-07T22:35:54.508608,5.55,66.8
R0004_1757287374,S0004,D004,2025-09-07T23:22:54.508608,5.53,81.7
R0004_1757289294,S0004,D004,2025-09-07T23:54:54.508608,5.56,67.9
R0004_1757291994,S0004,D004,2025-09-08T00:39:54.508608,5.56,82.1
R0004_1757294394,S0004,D004,2025-09-08T01:19:54.508608,5.58,67.4
R0004_1757296854,S0004,D004,2025-09-08T02:00:54.508608,5.53,67.3
R0004_1757299794,S0004,D004,2025-09-08T02:49:54.508608,5.61,81.0
R0004_1757303574,S0004,D004,2025-09-08T03:52:54.508608,5.56,73.9
R0004_1757306454,S0004,D004,2025-09-08T04:40:54.508608,5.61,79.6
R0004_1757310834,S0004,D004,2025-09-08T05:53:54.508608,5.46,80.4
R0004_1757313954,S0004,D004,2025-09-08T06:45:54.508608,5.61,76.4
R0004_1757316714,S0004,D004,2025-09-08T07:31:54.508608,3.02,81.9
R0004_1757320434,S0004,D004,2025-09-08T08:33:54.508608,2.73,74.1
R0004_1757324034,S0004,D004,2025-09-08T09:33:54.508608,5.56,81.2
R0004_1757327514,S0004,D004,2025-09-08T10:31:54.508608,8.76,77.7
R0004_1757331834,S0004,D004,2025-09-08T11:43:54.508608,8.27,63.2
R0004_1757335494,S0004,D004,2025-09-08T12:44:54.508608,7.9,71.2
R0004_1757339334,S0004,D004,2025-09-08T13:48:54.508608,8.91,67.1
R0004_1757344314,S0004,D004,2025-09-08T15:11:54.508608,5.61,63.3
R0004_1757348034,S0004,D004,2025-09-08T16:13:54.508608,5.67,79.5
R0004_1757350614,S0004,D004,2025-09-08T16:56:54.508608,5.65,69.7
R0004_1757353674,S0004,D004,2025-09-08T17:47:54.508608,5.55,54.6
R0004_1757358834,S0004,D004,2025-09-08T19:13:54.508608,5.47,56.2
R0004_1757363034,S0004,D004,2025-09-08T20:23:54.508608,2.95,56.6
R0004_1757368014,S0004,D004,2025-09-08T21:46:54.508608,2.77,64.2
R0004_1757370294,S0004,D004,2025-09-08T22:24:54.508608,2.59,70.0
R0004_1757372094,S0004,D004,2025-09-08T22:54:54.508608,8.09,66.3
R0004_1757375514,S0004,D004,2025-09-08T23:51:54.508608,9.06,63.0
R0004_1757377914,S0004,D004,2025-09-09T00:31:54.508608,7.59,74.8
R0004_1757379894,S0004,D004,2025-09-09T01:04:54.508608,7.63,76.4
R0004_1757381994,S0004,D004,2025-09-09T01:39:54.508608,5.55,76.1
R0004_1757385234,S0004,D004,2025-09-09T02:33:54.508608,5.52,56.3
R0004_1757389554,S0004,D004,2025-09-09T03:45:54.508608,5.52,59.6
R0004_1757393634,S0004,D004,2025-09-09T04:53:54.508608,5.56,54.9
R0004_1757396514,S0004,D004,2025-09-09T05:41:54.508608,2.3,60.5
R0004_1757399334,S0004,D004,2025-09-09T06:28:54.508608,2.54,68.2
R0004_1757402814,S0004,D004,2025-09-09T07:26:54.508608,8.01,54.7
R0004_1757406714,S0004,D004,2025-09-09T08:31:54.508608,7.82,71.7
R0004_1757409714,S0004,D004,2025-09-09T09:21:54.508608,8.0,67.5
R0004_1757412414,S0004,D004,2025-09-09T10:06:54.508608,2.5,46.5
R0004_1757415534,S0004,D004,2025-09-09T10:58:54.508608,2.71,75.7
R0004_1757417994,S0004,D004,2025-09-09T11:39:54.508608,2.79,52.9
R0004_1757419794,S0004,D004,2025-09-09T12:09:54.508608,5.53,47.8
R0004_1757421894,S0004,D004,2025-09-09T12:44:54.508608,5.62,59.3
R0004_1757425614,S0004,D004,2025-09-09T13:46:54.508608,5.6,54.9
R0004_1757428314,S0004,D004,2025-09-09T14:31:54.508608,5.51,53.0
R0004_1757430114,S0004,D004,2025-09-09T15:01:54.508608,3.46,71.3
R0004_1757433414,S0004,D004,2025-09-09T15:56:54.508608,2.85,73.0
R0004_1757437434,S0004,D004,2025-09-09T17:03:54.508608,8.44,48.9
R0004_1757440374,S0004,D004,2025-09-09T17:52:54.508608,8.17,68.4
R0004_1757444574,S0004,D004,2025-09-09T19:02:54.508608,5.57,72.7
R0004_1757448594,S0004,D004,2025-09-09T20:09:54.508608,5.5,51.7
R0004_1757453634,S0004,D004,2025-09-09T21:33:54.508608,5.61,45.7
R0004_1757457954,S0004,D004,2025-09-09T22:45:54.508608,5.56,54.1
R0004_1757462754,S0004,D004,2025-09-10T00:05:54.508608,5.51,65.7
R0004_1757465994,S0004,D004,2025-09-10T00:59:54.508608,5.61,72.8
R0004_1757470554,S0004,D004,2025-09-10T02:15:54.508608,5.56,37.9
R0004_1757472894,S0004,D004,2025-09-10T02:54:54.508608,5.6,74.7
R0004_1757477034,S0004,D004,2025-09-10T04:03:54.508608,5.58,73.1
R0004_1757478954,S0004,D004,2025-09-10T04:35:54.508608,5.64,49.3
R0004_1757483454,S0004,D004,2025-09-10T05:50:54.508608,5.62,47.5
R0005_1760282874,S0005,D005,2025-10-12T15:27:54.508608,5.32,100.0
R0005_1760286354,S0005,D005,2025-10-12T16:25:54.508608,5.3,99.5
R0005_1760290554,S0005,D005,2025-10-12T17:35:54.508608,1.69,99.1
R0005_1760294214,S0005,D005,2025-10-12T18:36:54.508608,2.84,99.1
R0005_1760296974,S0005,D005,2025-10-12T19:22:54.508608,2.61,98.5
R0005_1760298774,S0005,D005,2025-10-12T19:52:54.508608,2.2,98.1
R0005_1760302314,S0005,D005,2025-10-12T20:51:54.508608,5.31,97.7
R0005_1760306934,S0005,D005,2025-10-12T22:08:54.508608,5.24,96.9
R0005_1760312154,S0005,D005,2025-10-12T23:35:54.508608,5.31,97.0
R0005_1760316474,S0005,D005,2025-10-13T00:47:54.508608,5.32,95.7
R0005_1760321094,S0005,D005,2025-10-13T02:04:54.508608,5.3,95.4
R0005_1760323854,S0005,D005,2025-10-13T02:50:54.508608,5.21,95.1
R0005_1760328894,S0005,D005,2025-10-13T04:14:54.508608,5.25,93.9
R0005_1760333454,S0005,D005,2025-10-13T05:30:54.508608,5.23,93.9
R0005_1760336094,S0005,D005,2025-10-13T06:14:54.508608,5.26,93.4
R0005_1760339634,S0005,D005,2025-10-13T07:13:54.508608,5.21,92.8
R0005_1760342874,S0005,D005,2025-10-13T08:07:54.508608,7.55,93.2
R0005_1760347614,S0005,D005,2025-10-13T09:26:54.508608,7.31,92.6
R0005_1760349534,S0005,D005,2025-10-13T09:58:54.508608,7.57,95.5
R0005_1760353674,S0005,D005,2025-10-13T11:07:54.508608,7.35,94.9
R0005_1760357874,S0005,D005,2025-10-13T12:17:54.508608,5.3,95.1
R0005_1760359914,S0005,D005,2025-10-13T12:51:54.508608,5.39,89.9
R0005_1760362974,S0005,D005,2025-10-13T13:42:54.508608,5.34,93.1
R0005_1760367594,S0005,D005,2025-10-13T14:59:54.508608,5.35,91.0
R0005_1760371734,S0005,D005,2025-10-13T16:08:54.508608,5.26,90.4
R0005_1760373534,S0005,D005,2025-10-13T16:38:54.508608,5.25,90.4
R0005_1760377194,S0005,D005,2025-10-13T17:39:54.508608,5.23,92.2
R0005_1760381574,S0005,D005,2025-10-13T18:52:54.508608,8.75,87.8
R0005_1760384454,S0005,D005,2025-10-13T19:40:54.508608,8.71,92.6
R0005_1760388954,S0005,D005,2025-10-13T20:55:54.508608,5.24,92.1
R0005_1760392494,S0005,D005,2025-10-13T21:54:54.508608,5.31,89.1
R0005_1760397234,S0005,D005,2025-10-13T23:13:54.508608,1.93,92.6
R0005_1760400174,S0005,D005,2025-10-14T00:02:54.508608,3.19,91.5
R0005_1760402274,S0005,D005,2025-10-14T00:37:54.508608,3.27,90.8
R0005_1760407614,S0005,D005,2025-10-14T02:06:54.508608,2.02,91.9
R0005_1760411214,S0005,D005,2025-10-14T03:06:54.508608,1.72,91.1
R0005_1760416134,S0005,D005,2025-10-14T04:28:54.508608,2.67,89.7
R0005_1760419854,S0005,D005,2025-10-14T05:30:54.508608,3.17,87.8
R0005_1760423334,S0005,D005,2025-10-14T06:28:54.508608,5.36,83.7
R0005_1760426574,S0005,D005,2025-10-14T07:22:54.508608,5.31,88.1
R0005_1760431974,S0005,D005,2025-10-14T08:52:54.508608,5.31,80.5
R0005_1760434014,S0005,D005,2025-10-14T09:26:54.508608,5.25,86.3
R0005_1760436354,S0005,D005,2025-10-14T10:05:54.508608,5.36,90.7
R0005_1760439114,S0005,D005,2025-10-14T10:51:54.508608,5.3,80.3
R0005_1760441394,S0005,D005,2025-10-14T11:29:54.508608,5.31,83.5
R0005_1760445594,S0005,D005,2025-10-14T12:39:54.508608,5.36,88.8
R0005_1760450754,S0005,D005,2025-10-14T14:05:54.508608,2.36,87.3
R0005_1760454414,S0005,D005,2025-10-14T15:06:54.508608,3.07,79.6
R0005_1760459634,S0005,D005,2025-10-14T16:33:54.508608,2.3,77.4
R0005_1760464794,S0005,D005,2025-10-14T17:59:54.508608,5.2,89.8
R0005_1760466654,S0005,D005,2025-10-14T18:30:54.508608,5.24,84.0
R0005_1760472054,S0005,D005,2025-10-14T20:00:54.508608,5.27,84.8
R0005_1760475534,S0005,D005,2025-10-14T20:58:54.508608,5.26,83.8
R0005_1760480094,S0005,D005,2025-10-14T22:14:54.508608,7.6,73.1
R0005_1760483094,S0005,D005,2025-10-14T23:04:54.508608,8.2,85.0
R0005_1760485314,S0005,D005,2025-10-14T23:41:54.508608,7.61,84.1
R0005_1760490294,S0005,D005,2025-10-15T01:04:54.508608,5.15,85.7
R0005_1760493294,S0005,D005,2025-10-15T01:54:54.508608,5.31,72.3
R0005_1760498274,S0005,D005,2025-10-15T03:17:54.508608,5.2,75.6
R0005_1760503674,S0005,D005,2025-10-15T04:47:54.508608,5.22,72.0
R0005_1760508174,S0005,D005,2025-10-15T06:02:54.508608,8.68,71.9
R0005_1760510934,S0005,D005,2025-10-15T06:48:54.508608,7.89,79.2
R0005_1760514114,S0005,D005,2025-10-15T07:41:54.508608,8.08,85.6
R0005_1760516154,S0005,D005,2025-10-15T08:15:54.508608,8.03,77.1
R0005_1760519454,S0005,D005,2025-10-15T09:10:54.508608,5.27,79.1
R0005_1760524554,S0005,D005,2025-10-15T10:35:54.508608,5.33,86.1
R0005_1760527734,S0005,D005,2025-10-15T11:28:54.508608,5.23,79.8
R0005_1760532414,S0005,D005,2025-10-15T12:46:54.508608,5.35,78.4
R0005_1760534394,S0005,D005,2025-10-15T13:19:54.508608,5.18,79.9
R0005_1760536374,S0005,D005,2025-10-15T13:52:54.508608,5.22,76.2
R0005_1760539254,S0005,D005,2025-10-15T14:40:54.508608,5.32,76.6
R0005_1760541594,S0005,D005,2025-10-15T15:19:54.508608,5.26,73.6
R0005_1760544414,S0005,D005,2025-10-15T16:06:54.508608,5.27,69.9
R0005_1760547414,S0005,D005,2025-10-15T16:56:54.508608,5.27,71.6
R0005_1760550594,S0005,D005,2025-10-15T17:49:54.508608,5.2,82.1
R0005_1760554014,S0005,D005,2025-10-15T18:46:54.508608,5.29,83.7
R0005_1760558874,S0005,D005,2025-10-15T20:07:54.508608,5.28,70.7
R0005_1760562174,S0005,D005,2025-10-15T21:02:54.508608,5.23,83.6
R0005_1760567574,S0005,D005,2025-10-15T22:32:54.508608,5.26,71.4
R0005_1760570154,S0005,D005,2025-10-15T23:15:54.508608,5.33,82.3
R0005_1760572134,S0005,D005,2025-10-15T23:48:54.508608,5.26,71.9
R0005_1760575494,S0005,D005,2025-10-16T00:44:54.508608,5.19,70.7
R0005_1760580174,S0005,D005,2025-10-16T02:02:54.508608,8.45,62.1
R0005_1760582154,S0005,D005,2025-10-16T02:35:54.508608,8.36,63.9
R0005_1760587434,S0005,D005,2025-10-16T04:03:54.508608,8.49,63.5
R0005_1760592774,S0005,D005,2025-10-16T05:32:54.508608,5.21,62.8
R0005_1760595174,S0005,D005,2025-10-16T06:12:54.508608,5.26,82.4
R0005_1760598234,S0005,D005,2025-10-16T07:03:54.508608,5.3,63.4
R0005_1760600994,S0005,D005,2025-10-16T07:49:54.508608,5.31,81.0
R0005_1760605254,S0005,D005,2025-10-16T09:00:54.508608,5.2,72.5
R0005_1760609514,S0005,D005,2025-10-16T10:11:54.508608,5.22,73.2
R0005_1760613114,S0005,D005,2025-10-16T11:11:54.508608,5.28,77.7
R0005_1760616414,S0005,D005,2025-10-16T12:06:54.508608,2.32,61.9
R0005_1760618454,S0005,D005,2025-10-16T12:40:54.508608,2.51,78.9
R0005_1760621034,S0005,D005,2025-10-16T13:23:54.508608,1.74,80.9
R0005_1760624754,S0005,D005,2025-10-16T14:25:54.508608,2.9,55.1
R0005_1760629974,S0005,D005,2025-10-16T15:52:54.508608,5.33,61.2
R0005_1760633874,S0005,D005,2025-10-16T16:57:54.508608,5.33,51.5
R0005_1760639154,S0005,D005,2025-10-16T18:25:54.508608,5.24,52.8
R0005_1760643834,S0005,D005,2025-10-16T19:43:54.508608,5.25,77.0
R0005_1760646114,S0005,D005,2025-10-16T20:21:54.508608,5.33,71.4
R0005_1760648814,S0005,D005,2025-10-16T21:06:54.508608,2.18,75.1
R0005_1760651814,S0005,D005,2025-10-16T21:56:54.508608,2.35,75.2
R0005_1760654514,S0005,D005,2025-10-16T22:41:54.508608,2.26,49.6
R0005_1760657694,S0005,D005,2025-10-16T23:34:54.508608,5.26,49.3
R0005_1760661654,S0005,D005,2025-10-17T00:40:54.508608,5.28,49.3
R0005_1760663514,S0005,D005,2025-10-17T01:11:54.508608,5.28,48.3
R0005_1760666874,S0005,D005,2025-10-17T02:07:54.508608,5.24,52.3
R0005_1760671494,S0005,D005,2025-10-17T03:24:54.508608,5.25,60.1
R0005_1760674734,S0005,D005,2025-10-17T04:18:54.508608,5.22,66.1
R0005_1760679414,S0005,D005,2025-10-17T05:36:54.508608,7.24,58.8
R0005_1760681694,S0005,D005,2025-10-17T06:14:54.508608,7.72,46.1
R0005_1760686074,S0005,D005,2025-10-17T07:27:54.508608,7.89,48.4
R0005_1760689794,S0005,D005,2025-10-17T08:29:54.508608,5.23,49.4
R0005_1760694594,S0005,D005,2025-10-17T09:49:54.508608,5.28,74.1
R0005_1760697174,S0005,D005,2025-10-17T10:32:54.508608,8.65,56.1
R0005_1760700474,S0005,D005,2025-10-17T11:27:54.508608,7.72,69.4
R0005_1760704734,S0005,D005,2025-10-17T12:38:54.508608,5.11,64.0
R0005_1760707674,S0005,D005,2025-10-17T13:27:54.508608,5.31,61.4
R0005_1760712774,S0005,D005,2025-10-17T14:52:54.508608,5.19,54.9
R0005_1760715054,S0005,D005,2025-10-17T15:30:54.508608,8.83,56.3
R0005_1760719074,S0005,D005,2025-10-17T16:37:54.508608,8.09,60.8
R0005_1760722734,S0005,D005,2025-10-17T17:38:54.508608,8.1,66.5
R0005_1760724534,S0005,D005,2025-10-17T18:08:54.508608,8.11,51.2
R0005_1760726574,S0005,D005,2025-10-17T18:42:54.508608,5.28,46.3
R0005_1760731914,S0005,D005,2025-10-17T20:11:54.508608,5.28,67.1
R0005_1760735694,S0005,D005,2025-10-17T21:14:54.508608,5.22,71.1
R0005_1760739174,S0005,D005,2025-10-17T22:12:54.508608,5.28,36.7
R0005_1760741334,S0005,D005,2025-10-17T22:48:54.508608,5.24,55.0
R0005_1760743674,S0005,D005,2025-10-17T23:27:54.508608,5.26,47.6
R0005_1760748054,S0005,D005,2025-10-18T00:40:54.508608,7.99,72.5
R0005_1760750154,S0005,D005,2025-10-18T01:15:54.508608,7.37,51.8
R0005_1760754054,S0005,D005,2025-10-18T02:20:54.508608,8.39,68.0
R0005_1760758794,S0005,D005,2025-10-18T03:39:54.508608,8.73,70.9
R0005_1760760714,S0005,D005,2025-10-18T04:11:54.508608,1.98,60.8
R0005_1760764674,S0005,D005,2025-10-18T05:17:54.508608,2.49,42.3
R0005_1760769954,S0005,D005,2025-10-18T06:45:54.508608,8.03,64.9
R0005_1760772234,S0005,D005,2025-10-18T07:23:54.508608,7.35,55.2
R0005_1760776434,S0005,D005,2025-10-18T08:33:54.508608,8.49,45.1
R0005_1760779194,S0005,D005,2025-10-18T09:19:54.508608,8.31,33.4
R0005_1760782974,S0005,D005,2025-10-18T10:22:54.508608,5.3,59.3
R0005_1760787414,S0005,D005,2025-10-18T11:36:54.508608,5.3,36.3
R0005_1760789574,S0005,D005,2025-10-18T12:12:54.508608,2.25,45.5
R0005_1760792814,S0005,D005,2025-10-18T13:06:54.508608,2.48,42.5
R0005_1760795574,S0005,D005,2025-10-18T13:52:54.508608,3.07,61.6
R0005_1760798214,S0005,D005,2025-10-18T14:36:54.508608,2.38,32.8
R0005_1760803014,S0005,D005,2025-10-18T15:56:54.508608,5.23,65.1
R0005_1760804814,S0005,D005,2025-10-18T16:26:54.508608,5.34,61.3
R0005_1760808354,S0005,D005,2025-10-18T17:25:54.508608,5.25,55.7
R0005_1760811354,S0005,D005,2025-10-18T18:15:54.508608,5.36,32.4
R0005_1760816514,S0005,D005,2025-10-18T19:41:54.508608,5.27,56.5
R0005_1760820294,S0005,D005,2025-10-18T20:44:54.508608,5.29,43.1
R0005_1760822994,S0005,D005,2025-10-18T21:29:54.508608,7.75,62.3
R0005_1760824974,S0005,D005,2025-10-18T22:02:54.508608,7.45,65.6
R0005_1760826834,S0005,D005,2025-10-18T22:33:54.508608,7.3,43.4
R0005_1760829354,S0005,D005,2025-10-18T23:15:54.508608,5.3,26.6
R0005_1760833734,S0005,D005,2025-10-19T00:28:54.508608,5.34,62.1
R0005_1760835834,S0005,D005,2025-10-19T01:03:54.508608,5.31,56.0
R0005_1760840154,S0005,D005,2025-10-19T02:15:54.508608,5.32,55.9
R0005_1760843334,S0005,D005,2025-10-19T03:08:54.508608,5.29,47.7
R0005_1760845254,S0005,D005,2025-10-19T03:40:54.508608,5.22,41.8
R0005_1760849754,S0005,D005,2025-10-19T04:55:54.508608,5.22,25.1
R0005_1760854134,S0005,D005,2025-10-19T06:08:54.508608,5.27,67.1
R0005_1760855934,S0005,D005,2025-10-19T06:38:54.508608,5.29,55.0
R0005_1760860554,S0005,D005,2025-10-19T07:55:54.508608,5.3,60.9
R0005_1760862594,S0005,D005,2025-10-19T08:29:54.508608,5.28,27.8
R0005_1760865114,S0005,D005,2025-10-19T09:11:54.508608,5.28,26.6
R0005_1760870034,S0005,D005,2025-10-19T10:33:54.508608,5.31,34.4
R0005_1760873574,S0005,D005,2025-10-19T11:32:54.508608,5.31,29.6
R0005_1760878254,S0005,D005,2025-10-19T12:50:54.508608,5.29,46.6
R0005_1760880414,S0005,D005,2025-10-19T13:26:54.508608,5.29,53.7
R0005_1760884074,S0005,D005,2025-10-19T14:27:54.508608,5.26,47.7
R0005_1760889294,S0005,D005,2025-10-19T15:54:54.508608,5.25,36.8
R0005_1760892654,S0005,D005,2025-10-19T16:50:54.508608,5.22,56.3
R0005_1760894634,S0005,D005,2025-10-19T17:23:54.508608,5.36,46.4
R0005_1760896974,S0005,D005,2025-10-19T18:02:54.508608,5.2,27.2
R0005_1760898954,S0005,D005,2025-10-19T18:35:54.508608,5.17,28.6
R0005_1760903034,S0005,D005,2025-10-19T19:43:54.508608,2.45,57.2
R0005_1760905494,S0005,D005,2025-10-19T20:24:54.508608,2.66,17.0
R0005_1760908794,S0005,D005,2025-10-19T21:19:54.508608,5.18,49.5
R0005_1760913294,S0005,D005,2025-10-19T22:34:54.508608,5.28,15.0
R0005_1760917854,S0005,D005,2025-10-19T23:50:54.508608,2.56,47.7
R0005_1760920914,S0005,D005,2025-10-20T00:41:54.508608,1.81,49.7
R0005_1760923434,S0005,D005,2025-10-20T01:23:54.508608,5.28,19.2
R0005_1760928774,S0005,D005,2025-10-20T02:52:54.508608,5.18,61.8
R0005_1760932314,S0005,D005,2025-10-20T03:51:54.508608,8.31,62.9
R0005_1760937294,S0005,D005,2025-10-20T05:14:54.508608,7.84,56.7
R0005_1760940474,S0005,D005,2025-10-20T06:07:54.508608,8.05,47.2
R0005_1760943534,S0005,D005,2025-10-20T06:58:54.508608,7.49,37.3
R0005_1760947014,S0005,D005,2025-10-20T07:56:54.508608,5.3,40.3
R0005_1760948814,S0005,D005,2025-10-20T08:26:54.508608,7.67,53.4
R0005_1760952174,S0005,D005,2025-10-20T09:22:54.508608,8.82,27.1
R0006_1758104874,S0006,D006,2025-09-17T10:27:54.508608,4.69,100.0
R0006_1758107874,S0006,D006,2025-09-17T11:17:54.508608,4.62,99.8
